"gene_short_name" "biotype" "num_cells_expressed" "use_for_ordering"
"ENSG00000243050.1" "RP11-756K15.1" "pseudogene" 0 FALSE
"ENSG00000243053.2" "RPL31P58" "pseudogene" 6 FALSE
"ENSG00000243055.1" "GK-AS1" "antisense" 1 FALSE
"ENSG00000243056.1" "EIF4EBP3" "protein_coding" 55 FALSE
"ENSG00000243058.1" "RPL39P33" "pseudogene" 0 FALSE
"ENSG00000243062.1" "RP11-12M5.1" "processed_transcript" 0 FALSE
"ENSG00000243064.4" "ABCC13" "pseudogene" 0 FALSE
"ENSG00000243069.2" "ARHGEF26-AS1" "antisense" 33 FALSE
"ENSG00000243071.1" "RP11-613M5.2" "pseudogene" 62 FALSE
"ENSG00000243072.1" "GS1-388B5.2" "pseudogene" 0 FALSE
"ENSG00000243073.3" "PRAMEF4" "protein_coding" 0 FALSE
"ENSG00000243077.1" "RP11-204J18.2" "processed_transcript" 3 FALSE
"ENSG00000243081.2" "RP11-231E6.1" "lincRNA" 22 FALSE
"ENSG00000243083.1" "LINC00870" "lincRNA" 1 FALSE
"ENSG00000243085.1" "RP11-392E22.3" "pseudogene" 0 FALSE
"ENSG00000243089.1" "RP11-779P15.2" "lincRNA" 0 FALSE
"ENSG00000243094.1" "RP11-1084A12.1" "pseudogene" 4 FALSE
"ENSG00000243095.1" "RPL3P10" "pseudogene" 6 FALSE
"ENSG00000243099.1" "AC020983.5" "pseudogene" 0 FALSE
"ENSG00000243101.1" "RPS3P7" "pseudogene" 0 FALSE
"ENSG00000243104.1" "AC012363.10" "pseudogene" 0 FALSE
"ENSG00000243107.1" "AC000120.7" "processed_transcript" 27 FALSE
"ENSG00000243113.1" "RP11-480I12.9" "pseudogene" 3 FALSE
"ENSG00000243116.1" "RP11-564C24.1" "pseudogene" 2 FALSE
"ENSG00000243122.1" "RP11-25H11.1" "pseudogene" 0 FALSE
"ENSG00000243129.2" "RP11-377D9.1" "pseudogene" 0 FALSE
"ENSG00000243130.3" "PSG11" "protein_coding" 0 FALSE
"ENSG00000243135.1" "UGT1A3" "protein_coding" 0 FALSE
"ENSG00000243137.3" "PSG4" "protein_coding" 8 FALSE
"ENSG00000243141.2" "RP11-757G14.1" "pseudogene" 0 FALSE
"ENSG00000243144.2" "RP11-115N4.1" "lincRNA" 1 FALSE
"ENSG00000243147.3" "MRPL33" "protein_coding" 317 FALSE
"ENSG00000243149.1" "RP11-543A18.1" "lincRNA" 0 FALSE
"ENSG00000243150.1" "RP11-538P18.2" "processed_transcript" 5 FALSE
"ENSG00000243153.1" "RP11-342M1.4" "antisense" 5 FALSE
"ENSG00000243154.1" "CTD-2501O3.2" "pseudogene" 0 FALSE
"ENSG00000243155.1" "RP11-46A10.5" "processed_transcript" 7 FALSE
"ENSG00000243156.3" "MICAL3" "protein_coding" 83 FALSE
"ENSG00000243160.1" "RP11-342F17.2" "pseudogene" 0 FALSE
"ENSG00000243164.1" "RP11-166B14.1" "pseudogene" 0 FALSE
"ENSG00000243165.1" "RP11-79M21.3" "pseudogene" 0 FALSE
"ENSG00000243167.1" "RPS10P28" "pseudogene" 2 FALSE
"ENSG00000243171.1" "RP11-273P3.1" "pseudogene" 0 FALSE
"ENSG00000243175.1" "RP11-58H15.1" "pseudogene" 10 FALSE
"ENSG00000243176.1" "RP11-550I24.2" "processed_transcript" 13 FALSE
"ENSG00000243179.1" "AC110769.3" "lincRNA" 5 FALSE
"ENSG00000243181.2" "RP11-734J24.1" "pseudogene" 105 FALSE
"ENSG00000243187.1" "CCDC39-AS1" "antisense" 0 FALSE
"ENSG00000243188.1" "HNRNPA1P17" "pseudogene" 0 FALSE
"ENSG00000243193.2" "CTA-360L10.1" "antisense" 0 FALSE
"ENSG00000243195.1" "TUBBP11" "pseudogene" 0 FALSE
"ENSG00000243197.2" "LSAMP-AS3" "antisense" 0 FALSE
"ENSG00000243199.1" "RP11-408P14.1" "pseudogene" 44 FALSE
"ENSG00000243207.2" "PPAN,PPAN-P2RY11" "protein_coding" 0 FALSE
"ENSG00000243220.1" "AC006159.4" "antisense" 0 FALSE
"ENSG00000243224.1" "RP5-1157M23.2" "processed_transcript" 3 FALSE
"ENSG00000243225.2" "RP11-7F17.1" "pseudogene" 11 FALSE
"ENSG00000243230.1" "RP11-286H14.8" "antisense" 14 FALSE
"ENSG00000243232.3" "PCDHAC2" "protein_coding" 0 FALSE
"ENSG00000243234.1" "CTD-2583A14.1" "pseudogene" 1 FALSE
"ENSG00000243236.2" "RP1-214M20.2" "pseudogene" 0 FALSE
"ENSG00000243243.1" "AC073130.3" "antisense" 20 FALSE
"ENSG00000243244.1" "STON1" "protein_coding" 33 FALSE
"ENSG00000243250.1" "RPS6P16" "pseudogene" 12 FALSE
"ENSG00000243251.4" "PGBD3" "protein_coding" 31 FALSE
"ENSG00000243256.1" "RPL30P14" "pseudogene" 1 FALSE
"ENSG00000243257.1" "RP11-567P17.2" "pseudogene" 0 FALSE
"ENSG00000243265.1" "RP11-1149O23.1" "pseudogene" 1 FALSE
"ENSG00000243268.2" "ATP5A1P1" "pseudogene" 0 FALSE
"ENSG00000243273.1" "RP11-166N6.2" "antisense" 0 FALSE
"ENSG00000243276.1" "RP11-384F7.1" "lincRNA" 0 FALSE
"ENSG00000243279.2" "PRAF2" "protein_coding" 195 FALSE
"ENSG00000243280.2" "RP11-477G18.2" "pseudogene" 3 FALSE
"ENSG00000243284.1" "VSIG8" "protein_coding" 0 FALSE
"ENSG00000243287.2" "RPS17P14" "pseudogene" 0 FALSE
"ENSG00000243289.1" "CTGLF8P" "pseudogene" 0 FALSE
"ENSG00000243295.1" "CTD-2185K10.1" "lincRNA" 0 FALSE
"ENSG00000243296.1" "RP11-779P15.1" "lincRNA" 1 FALSE
"ENSG00000243297.2" "RPL31P61" "pseudogene" 3 FALSE
"ENSG00000243300.1" "LINC00359" "processed_transcript" 0 FALSE
"ENSG00000243302.3" "RP11-274B21.2" "pseudogene" 80 FALSE
"ENSG00000243303.1" "RP11-268I9.1" "pseudogene" 89 FALSE
"ENSG00000243304.3" "CTC-428G20.1" "pseudogene" 2 FALSE
"ENSG00000243305.1" "RP11-362A9.3" "antisense" 0 FALSE
"ENSG00000243307.1" "RP11-239L20.3" "pseudogene" 0 FALSE
"ENSG00000243312.3" "RP11-397E7.1" "pseudogene" 0 FALSE
"ENSG00000243314.1" "RP11-538P18.1" "pseudogene" 2 FALSE
"ENSG00000243316.2" "GUCY2GP" "pseudogene" 0 FALSE
"ENSG00000243317.3" "C7orf73" "protein_coding" 339 FALSE
"ENSG00000243319.2" "FGF14-IT1" "processed_transcript" 0 FALSE
"ENSG00000243321.1" "RP11-167H9.3" "lincRNA" 0 FALSE
"ENSG00000243322.1" "AC092573.2" "pseudogene" 0 FALSE
"ENSG00000243323.1" "PTPRVP" "pseudogene" 0 FALSE
"ENSG00000243328.1" "RP11-520P18.1" "pseudogene" 0 FALSE
"ENSG00000243335.4" "KCTD7,RABGEF1" "protein_coding" 108 FALSE
"ENSG00000243345.1" "RP11-458K10.3" "lincRNA" 0 FALSE
"ENSG00000243347.1" "RP11-501O2.4" "lincRNA" 0 FALSE
"ENSG00000243349.1" "RP11-445N18.7" "processed_transcript" 0 FALSE
"ENSG00000243350.1" "RP11-379F12.3" "lincRNA" 0 FALSE
"ENSG00000243353.1" "RP11-667M19.1" "pseudogene" 1 FALSE
"ENSG00000243355.1" "RP11-57G22.1" "pseudogene" 0 FALSE
"ENSG00000243364.3" "EFNA4" "protein_coding" 44 FALSE
"ENSG00000243368.2" "MCCC1-AS1" "antisense" 3 FALSE
"ENSG00000243378.1" "RP11-646E18.3" "pseudogene" 0 FALSE
"ENSG00000243382.2" "ATP5A1P10" "pseudogene" 0 FALSE
"ENSG00000243384.1" "RP11-475O23.2" "antisense" 0 FALSE
"ENSG00000243385.2" "CTD-2110K23.1" "pseudogene" 2 FALSE
"ENSG00000243388.1" "RPL3P3" "pseudogene" 0 FALSE
"ENSG00000243389.1" "AC012442.5" "processed_transcript" 9 FALSE
"ENSG00000243396.1" "RP11-454H13.1" "pseudogene" 0 FALSE
"ENSG00000243402.1" "RP11-473O4.1" "pseudogene" 2 FALSE
"ENSG00000243403.1" "RP11-330L19.1" "pseudogene" 49 FALSE
"ENSG00000243404.2" "RPL35AP32" "pseudogene" 19 FALSE
"ENSG00000243406.1" "MRPS31P5" "pseudogene" 27 FALSE
"ENSG00000243410.1" "RP11-245J9.4" "antisense" 2 FALSE
"ENSG00000243414.4" "TICAM2" "protein_coding" 35 FALSE
"ENSG00000243415.2" "RP11-274H2.2" "antisense" 15 FALSE
"ENSG00000243416.1" "AC009518.4" "processed_transcript" 0 FALSE
"ENSG00000243417.1" "RP11-555K12.1" "pseudogene" 0 FALSE
"ENSG00000243422.1" "RP11-413E6.1" "pseudogene" 2 FALSE
"ENSG00000243423.1" "RP5-837J1.1" "pseudogene" 0 FALSE
"ENSG00000243429.1" "GS1-388B5.4" "pseudogene" 0 FALSE
"ENSG00000243431.1" "RPL5P30" "pseudogene" 2 FALSE
"ENSG00000243433.1" "RP11-148K1.10" "antisense" 11 FALSE
"ENSG00000243438.1" "LARP1BP2" "pseudogene" 0 FALSE
"ENSG00000243440.2" "AF165138.7" "protein_coding" 0 FALSE
"ENSG00000243444.3" "PALM2" "protein_coding" 99 FALSE
"ENSG00000243445.1" "RP11-715J22.1" "pseudogene" 1 FALSE
"ENSG00000243449.2" "C4orf48" "protein_coding" 75 FALSE
"ENSG00000243452.3" "NBPF15" "protein_coding" 140 FALSE
"ENSG00000243453.1" "COX7BP1" "pseudogene" 2 FALSE
"ENSG00000243455.2" "RPS18P13" "pseudogene" 0 FALSE
"ENSG00000243467.1" "RP11-216C10.1" "processed_transcript" 0 FALSE
"ENSG00000243468.4" "INGX" "pseudogene" 45 FALSE
"ENSG00000243469.1" "RPL7P51" "pseudogene" 0 FALSE
"ENSG00000243473.1" "RP4-545L17.7" "processed_transcript" 0 FALSE
"ENSG00000243477.1" "NAT6" "protein_coding" 32 FALSE
"ENSG00000243478.3" "AOX2P" "pseudogene" 0 FALSE
"ENSG00000243479.3" "RP5-1121A15.1" "antisense" 0 FALSE
"ENSG00000243480.3" "AMY2A" "protein_coding" 0 FALSE
"ENSG00000243483.1" "RP11-572M11.2" "pseudogene" 1 FALSE
"ENSG00000243485.1" "MIR1302-2" "lincRNA" 0 FALSE
"ENSG00000243486.1" "RP11-217E22.5" "lincRNA" 1 FALSE
"ENSG00000243489.2" "KRTAP10-11" "protein_coding" 0 FALSE
"ENSG00000243491.1" "RP11-521D12.5" "lincRNA" 1 FALSE
"ENSG00000243494.1" "CTC-550B14.1" "pseudogene" 6 FALSE
"ENSG00000243495.1" "GMFBP1" "pseudogene" 0 FALSE
"ENSG00000243497.1" "RP13-503K1.4" "processed_transcript" 0 FALSE
"ENSG00000243498.2" "UBA52P5" "pseudogene" 0 FALSE
"ENSG00000243499.1" "RPS6P21" "pseudogene" 0 FALSE
"ENSG00000243500.1" "RP11-364B6.2" "pseudogene" 0 FALSE
"ENSG00000243503.2" "AC090453.1" "pseudogene" 0 FALSE
"ENSG00000243504.1" "KB-1589B1.1" "pseudogene" 4 FALSE
"ENSG00000243507.1" "RP11-476M19.1" "pseudogene" 0 FALSE
"ENSG00000243508.1" "RP11-775J23.2" "pseudogene" 2 FALSE
"ENSG00000243509.4" "TNFRSF6B" "protein_coding" 25 FALSE
"ENSG00000243514.2" "RPL32P33" "pseudogene" 3 FALSE
"ENSG00000243516.1" "RP11-19F9.1" "pseudogene" 0 FALSE
"ENSG00000243517.1" "RP11-627K11.1" "pseudogene" 5 FALSE
"ENSG00000243518.1" "RP11-639F1.2" "pseudogene" 0 FALSE
"ENSG00000243521.2" "RPL5P33" "pseudogene" 0 FALSE
"ENSG00000243531.1" "RP11-740N7.3" "pseudogene" 0 FALSE
"ENSG00000243533.1" "RP11-293G6__A.2" "processed_transcript" 0 FALSE
"ENSG00000243536.3" "ANTXRLP1" "pseudogene" 0 FALSE
"ENSG00000243537.1" "CTC-458A3.1" "pseudogene" 0 FALSE
"ENSG00000243538.1" "CTB-55B8.1" "pseudogene" 24 FALSE
"ENSG00000243543.4" "WFDC6" "protein_coding" 0 FALSE
"ENSG00000243547.1" "HNRNPKP4" "pseudogene" 0 FALSE
"ENSG00000243550.2" "RP11-483E7.1" "lincRNA" 0 FALSE
"ENSG00000243554.1" "AC004967.7" "pseudogene" 42 FALSE
"ENSG00000243558.1" "RP11-181G12.5" "processed_transcript" 7 FALSE
"ENSG00000243565.1" "AC009950.1" "processed_transcript" 0 FALSE
"ENSG00000243566.2" "UPK3B" "protein_coding" 9 FALSE
"ENSG00000243568.2" "RP11-2I17.1" "pseudogene" 7 FALSE
"ENSG00000243572.1" "RP11-889D3.2" "lincRNA" 0 FALSE
"ENSG00000243574.1" "RP11-264K23.1" "lincRNA" 0 FALSE
"ENSG00000243581.1" "RPS29P25" "pseudogene" 0 FALSE
"ENSG00000243583.1" "RP4-669B10.3" "processed_transcript" 0 FALSE
"ENSG00000243584.1" "RP11-14I2.2" "pseudogene" 0 FALSE
"ENSG00000243587.6" "C6orf183" "polymorphic_pseudogene" 1 FALSE
"ENSG00000243592.1" "RPL17P22" "pseudogene" 4 FALSE
"ENSG00000243593.1" "RP11-500K19.1" "lincRNA" 0 FALSE
"ENSG00000243596.1" "RP11-758I14.2" "pseudogene" 1 FALSE
"ENSG00000243601.1" "RP11-152P17.1" "pseudogene" 7 FALSE
"ENSG00000243604.1" "AF011889.6" "processed_transcript" 0 FALSE
"ENSG00000243607.3" "RPL35AP26" "pseudogene" 0 FALSE
"ENSG00000243609.1" "RPS2P44" "pseudogene" 5 FALSE
"ENSG00000243613.1" "RP11-216N14.8" "antisense" 0 FALSE
"ENSG00000243620.1" "RP11-649A16.1" "antisense" 0 FALSE
"ENSG00000243621.1" "AC003989.3" "pseudogene" 6 FALSE
"ENSG00000243627.4" "AP000322.53" "protein_coding" 0 FALSE
"ENSG00000243628.2" "RP11-18I14.7" "lincRNA" 5 FALSE
"ENSG00000243629.1" "RP11-6F2.4" "lincRNA" 2 FALSE
"ENSG00000243635.1" "RP11-281P11.1" "pseudogene" 0 FALSE
"ENSG00000243636.1" "RP11-164O23.7" "processed_transcript" 0 FALSE
"ENSG00000243637.1" "AC019221.4" "processed_transcript" 4 FALSE
"ENSG00000243641.2" "RP11-113A10.2" "pseudogene" 0 FALSE
"ENSG00000243643.1" "TSPY20P" "pseudogene" 0 FALSE
"ENSG00000243646.4" "IL10RB" "protein_coding" 172 FALSE
"ENSG00000243648.1" "RP11-215P8.1" "pseudogene" 1 FALSE
"ENSG00000243649.4" "CFB" "protein_coding" 11 FALSE
"ENSG00000243655.2" "RP11-846F4.12" "antisense" 0 FALSE
"ENSG00000243658.1" "MTND5P16" "pseudogene" 1 FALSE
"ENSG00000243659.1" "RP11-4K3__A.3" "pseudogene" 15 FALSE
"ENSG00000243660.5" "ZNF487" "protein_coding" 34 FALSE
"ENSG00000243661.1" "WBP1LP1" "pseudogene" 1 FALSE
"ENSG00000243663.1" "RP11-21K20.1" "pseudogene" 6 FALSE
"ENSG00000243664.1" "RPS29P12" "pseudogene" 0 FALSE
"ENSG00000243667.2" "WDR92" "protein_coding" 100 FALSE
"ENSG00000243669.2" "RPL34P23" "pseudogene" 0 FALSE
"ENSG00000243672.1" "RPS3AP40" "pseudogene" 0 FALSE
"ENSG00000243674.1" "RP11-241K7.1" "pseudogene" 1 FALSE
"ENSG00000243675.1" "RP11-379F4.1" "pseudogene" 1 FALSE
"ENSG00000243678.6" "NME1-NME2" "protein_coding" 252 FALSE
"ENSG00000243679.1" "RP11-274B21.3" "pseudogene" 42 FALSE
"ENSG00000243680.1" "RPL37P23" "pseudogene" 0 FALSE
"ENSG00000243686.2" "RPLP1P11" "pseudogene" 10 FALSE
"ENSG00000243687.1" "RP11-432B6.1" "pseudogene" 5 FALSE
"ENSG00000243694.2" "RP11-6B4.1" "lincRNA" 0 FALSE
"ENSG00000243695.1" "RP11-290L7.3" "pseudogene" 7 FALSE
"ENSG00000243696.3" "MUSTN1" "protein_coding" 27 FALSE
"ENSG00000243697.1" "RP11-463O9.1" "pseudogene" 0 FALSE
"ENSG00000243698.1" "RP11-574K11.18" "processed_transcript" 3 FALSE
"ENSG00000243701.1" "RP11-446H18.3" "processed_transcript" 127 FALSE
"ENSG00000243705.1" "RP11-178L8.1" "pseudogene" 0 FALSE
"ENSG00000243708.3" "PLA2G4B" "protein_coding" 7 FALSE
"ENSG00000243709.1" "LEFTY1" "protein_coding" 2 FALSE
"ENSG00000243710.3" "WDR65" "protein_coding" 8 FALSE
"ENSG00000243711.1" "RPL21P116" "pseudogene" 17 FALSE
"ENSG00000243715.1" "CACNA2D3-AS1" "antisense" 0 FALSE
"ENSG00000243716.6" "61E3.4" "protein_coding" 113 FALSE
"ENSG00000243720.1" "RPL21P127" "pseudogene" 0 FALSE
"ENSG00000243721.1" "RP11-472I20.1" "pseudogene" 11 FALSE
"ENSG00000243725.2" "TTC4" "protein_coding" 197 FALSE
"ENSG00000243729.3" "OR5V1" "protein_coding" 0 FALSE
"ENSG00000243730.2" "RPL29P3" "pseudogene" 0 FALSE
"ENSG00000243733.1" "RP11-80H8.3" "lincRNA" 0 FALSE
"ENSG00000243736.1" "RP1-136J15.3" "processed_transcript" 2 FALSE
"ENSG00000243742.1" "RPLP0P2" "pseudogene" 12 FALSE
"ENSG00000243744.2" "CTC-232H10.1" "pseudogene" 0 FALSE
"ENSG00000243746.1" "EEF1A1P10" "pseudogene" 2 FALSE
"ENSG00000243749.1" "ZMYM6NB" "protein_coding" 261 FALSE
"ENSG00000243753.1" "HLA-L" "pseudogene" 13 FALSE
"ENSG00000243754.1" "RP11-125K10.4" "processed_transcript" 10 FALSE
"ENSG00000243758.1" "RP11-535A15.1" "pseudogene" 0 FALSE
"ENSG00000243759.1" "ST13P15" "pseudogene" 3 FALSE
"ENSG00000243761.1" "RP11-216N21.2" "pseudogene" 0 FALSE
"ENSG00000243762.1" "AC006547.8" "processed_transcript" 44 FALSE
"ENSG00000243766.3" "HOTTIP" "antisense" 0 FALSE
"ENSG00000243768.1" "LL0XNC01-37G1.1" "processed_transcript" 0 FALSE
"ENSG00000243771.1" "CTD-3131K8.1" "pseudogene" 0 FALSE
"ENSG00000243772.2" "KIR2DL3" "protein_coding" 0 FALSE
"ENSG00000243775.2" "OSTCP1" "pseudogene" 1 FALSE
"ENSG00000243777.1" "RP11-864G5.1" "pseudogene" 0 FALSE
"ENSG00000243779.1" "RP11-681N23.1" "pseudogene" 8 FALSE
"ENSG00000243780.1" "RP11-112N19.1" "pseudogene" 0 FALSE
"ENSG00000243781.1" "RP11-193H5.2" "pseudogene" 1 FALSE
"ENSG00000243788.2" "AC007390.6" "processed_transcript" 17 FALSE
"ENSG00000243789.6" "JMJD7,JMJD7-PLA2G4B" "protein_coding" 34 FALSE
"ENSG00000243792.1" "AC064843.1" "pseudogene" 0 FALSE
"ENSG00000243794.1" "CTD-2026G6.2" "pseudogene" 0 FALSE
"ENSG00000243795.1" "RP11-572M11.3" "lincRNA" 8 FALSE
"ENSG00000243797.2" "CTB-111H14.1" "processed_transcript" 2 FALSE
"ENSG00000243799.1" "PEX5L-AS1" "antisense" 0 FALSE
"ENSG00000243802.2" "RP11-390K5.1" "pseudogene" 2 FALSE
"ENSG00000243806.1" "CTC-484P3.1" "pseudogene" 1 FALSE
"ENSG00000243810.1" "RP5-1096J16.1" "antisense" 0 FALSE
"ENSG00000243811.2" "APOBEC3D" "protein_coding" 20 FALSE
"ENSG00000243813.1" "RP11-678L1.1" "pseudogene" 0 FALSE
"ENSG00000243818.4" "RP11-372E1.4" "antisense" 0 FALSE
"ENSG00000243822.1" "RP11-2G17.1" "pseudogene" 0 FALSE
"ENSG00000243824.1" "RP11-434O22.1" "pseudogene" 1 FALSE
"ENSG00000243828.1" "RP11-69I22.3" "processed_transcript" 0 FALSE
"ENSG00000243829.1" "CTB-33G10.1" "pseudogene" 0 FALSE
"ENSG00000243830.2" "RP11-113C12.2" "pseudogene" 4 FALSE
"ENSG00000243831.1" "RP1-81D8.4" "pseudogene" 0 FALSE
"ENSG00000243832.1" "RP11-202A13.1" "lincRNA" 0 FALSE
"ENSG00000243836.1" "WDR86-AS1" "processed_transcript" 0 FALSE
"ENSG00000243838.1" "PSMC1P7" "pseudogene" 0 FALSE
"ENSG00000243840.1" "AC108058.1" "processed_transcript" 9 FALSE
"ENSG00000243844.1" "RPL17P33" "pseudogene" 0 FALSE
"ENSG00000243849.1" "WDR52-AS1" "antisense" 1 FALSE
"ENSG00000243853.1" "ALDH7A1P3" "pseudogene" 0 FALSE
"ENSG00000243855.1" "RP11-114O13.1" "pseudogene" 0 FALSE
"ENSG00000243859.3" "CTD-2331D11.1" "pseudogene" 0 FALSE
"ENSG00000243861.1" "RP11-656A15.1" "lincRNA" 0 FALSE
"ENSG00000243864.1" "RPS3AP50" "pseudogene" 0 FALSE
"ENSG00000243873.1" "HMGB1P36" "pseudogene" 0 FALSE
"ENSG00000243877.1" "HMGB1P38" "pseudogene" 0 FALSE
"ENSG00000243885.1" "RP11-278L15.2" "lincRNA" 0 FALSE
"ENSG00000243886.1" "RP11-575C1.1" "pseudogene" 0 FALSE
"ENSG00000243888.1" "RP11-548B3.3" "3prime_overlapping_ncrna" 2 FALSE
"ENSG00000243894.1" "RP11-489M13.1" "pseudogene" 0 FALSE
"ENSG00000243896.3" "OR2A7" "protein_coding" 1 FALSE
"ENSG00000243899.3" "BMS1P7" "pseudogene" 0 FALSE
"ENSG00000243902.1" "ELFN2,RP1-63G5.5" "processed_transcript" 0 FALSE
"ENSG00000243903.1" "RP11-285B24.1" "lincRNA" 0 FALSE
"ENSG00000243904.1" "RP11-600F24.1" "pseudogene" 1 FALSE
"ENSG00000243910.3" "TUBA4B" "pseudogene" 0 FALSE
"ENSG00000243914.1" "CTD-2290C23.3" "pseudogene" 0 FALSE
"ENSG00000243915.1" "PRKRIRP2" "pseudogene" 0 FALSE
"ENSG00000243916.1" "RP11-6K23.1" "pseudogene" 0 FALSE
"ENSG00000243918.1" "EIF4BP8" "pseudogene" 0 FALSE
"ENSG00000243920.2" "RP11-223A2.1" "pseudogene" 0 FALSE
"ENSG00000243925.1" "RPS24P18" "pseudogene" 0 FALSE
"ENSG00000243926.1" "TIPARP-AS1" "antisense" 19 FALSE
"ENSG00000243927.1" "MRPS6" "protein_coding" 290 FALSE
"ENSG00000243929.1" "RP11-61F5.1" "pseudogene" 0 FALSE
"ENSG00000243930.1" "RPS12P21" "pseudogene" 0 FALSE
"ENSG00000243935.2" "RP11-100J16.5" "pseudogene" 0 FALSE
"ENSG00000243939.1" "RP11-200A13.1" "pseudogene" 0 FALSE
"ENSG00000243943.4" "ZNF512" "protein_coding" 165 FALSE
"ENSG00000243944.1" "RP11-167H9.4" "processed_transcript" 1 FALSE
"ENSG00000243945.1" "RP11-696F10.1" "pseudogene" 0 FALSE
"ENSG00000243952.1" "RP11-392M18.5" "processed_transcript" 20 FALSE
"ENSG00000243953.1" "RP11-439C8.2" "lincRNA" 0 FALSE
"ENSG00000243955.1" "GSTA1" "protein_coding" 0 FALSE
"ENSG00000243960.1" "RP11-552M11.4" "processed_transcript" 65 FALSE
"ENSG00000243961.1" "RP5-839B4.8" "processed_transcript" 0 FALSE
"ENSG00000243964.1" "RP11-16F15.1" "pseudogene" 46 FALSE
"ENSG00000243967.3" "NBPF5P" "processed_transcript" 0 FALSE
"ENSG00000243969.1" "RP11-439C8.1" "lincRNA" 1 FALSE
"ENSG00000243970.1" "PPIEL" "pseudogene" 36 FALSE
"ENSG00000243974.1" "VTI1BP1" "pseudogene" 0 FALSE
"ENSG00000243977.1" "RP11-473P24.2" "pseudogene" 3 FALSE
"ENSG00000243978.4" "RGAG1" "protein_coding" 4 FALSE
"ENSG00000243979.2" "RP11-347C18.1" "pseudogene" 1 FALSE
"ENSG00000243981.4" "RP11-368M16.3" "pseudogene" 0 FALSE
"ENSG00000243986.2" "ENO1P3" "pseudogene" 8 FALSE
"ENSG00000243988.1" "RPS24P17" "pseudogene" 1 FALSE
"ENSG00000243989.3" "ACY1" "protein_coding" 126 FALSE
"ENSG00000243993.1" "RP11-14D22.2" "lincRNA" 1 FALSE
"ENSG00000243995.1" "RP1-300I2.2" "pseudogene" 0 FALSE
"ENSG00000244000.1" "AC006366.3" "pseudogene" 0 FALSE
"ENSG00000244002.1" "RP11-162K6.1" "pseudogene" 0 FALSE
"ENSG00000244004.1" "RP11-1396O13.2" "pseudogene" 5 FALSE
"ENSG00000244005.7" "NFS1" "protein_coding" 85 FALSE
"ENSG00000244008.1" "RP11-321E8.3" "processed_transcript" 0 FALSE
"ENSG00000244009.1" "RP11-227J5.3" "pseudogene" 2 FALSE
"ENSG00000244018.1" "RPL35P6" "pseudogene" 14 FALSE
"ENSG00000244019.1" "RPS2P24" "pseudogene" 0 FALSE
"ENSG00000244020.1" "MT1HL1" "pseudogene" 0 FALSE
"ENSG00000244021.3" "RP11-50D9.1" "pseudogene" 19 FALSE
"ENSG00000244024.1" "RP11-622L21.1" "pseudogene" 0 FALSE
"ENSG00000244025.2" "KRTAP19-3" "protein_coding" 0 FALSE
"ENSG00000244026.2" "FAM86DP" "pseudogene" 81 FALSE
"ENSG00000244030.1" "AC090939.1" "processed_transcript" 1 FALSE
"ENSG00000244031.3" "RP11-174E22.1" "pseudogene" 0 FALSE
"ENSG00000244036.2" "RP11-306G20.1" "antisense" 3 FALSE
"ENSG00000244038.4" "DDOST" "protein_coding" 320 FALSE
"ENSG00000244039.1" "RP11-379K17.2" "pseudogene" 0 FALSE
"ENSG00000244040.1" "CTD-2049J23.2" "processed_transcript" 25 FALSE
"ENSG00000244041.2" "RP1-90J20.7" "processed_transcript" 5 FALSE
"ENSG00000244043.1" "RPS27P27" "pseudogene" 0 FALSE
"ENSG00000244045.5" "TMEM199" "protein_coding" 126 FALSE
"ENSG00000244048.1" "RP11-184F3.1" "pseudogene" 0 FALSE
"ENSG00000244050.2" "RP11-266K4.1" "pseudogene" 3 FALSE
"ENSG00000244052.1" "RPL5P24" "pseudogene" 0 FALSE
"ENSG00000244053.1" "RPL13AP2" "pseudogene" 0 FALSE
"ENSG00000244054.1" "LINC00539" "processed_transcript" 14 FALSE
"ENSG00000244055.1" "AC007566.10" "processed_transcript" 11 FALSE
"ENSG00000244057.2" "LCE3C" "protein_coding" 0 FALSE
"ENSG00000244060.2" "RPS2P41" "pseudogene" 3 FALSE
"ENSG00000244061.1" "RP11-389C8.1" "pseudogene" 0 FALSE
"ENSG00000244062.1" "RP11-404G16.2" "pseudogene" 0 FALSE
"ENSG00000244063.1" "AC024704.2" "lincRNA" 1 FALSE
"ENSG00000244065.1" "RP11-221E20.5" "pseudogene" 0 FALSE
"ENSG00000244067.1" "GSTA2" "protein_coding" 0 FALSE
"ENSG00000244071.1" "RPL9P33" "pseudogene" 0 FALSE
"ENSG00000244073.1" "CTD-2284O10.1" "pseudogene" 1 FALSE
"ENSG00000244076.1" "CTC-512J14.1" "pseudogene" 0 FALSE
"ENSG00000244078.1" "RP11-431I8.1" "processed_transcript" 0 FALSE
"ENSG00000244081.1" "RP11-350D23.4" "pseudogene" 0 FALSE
"ENSG00000244083.1" "RP11-170N16.1" "pseudogene" 0 FALSE
"ENSG00000244086.1" "RPS20P35" "pseudogene" 0 FALSE
"ENSG00000244088.1" "RP11-510I6.1" "pseudogene" 0 FALSE
"ENSG00000244089.1" "HMGB1P30" "pseudogene" 0 FALSE
"ENSG00000244094.1" "SPRR2F" "protein_coding" 0 FALSE
"ENSG00000244097.1" "RPS4XP17" "pseudogene" 0 FALSE
